,app_name,price,rating_count,rating,category
2457,Peak - Brain Training,0.0,20322,4.5,Education
2458,"Baby Food Fair - Make, Eat, Play - Have Fun!",0.0,520,3.5,Games
2459,X-Tactics,3.99,25,5.0,Games
2460,Toca Pet Doctor,2.99,365,4.0,Education
2461,Crashlands,4.99,1721,4.5,Games
2462,The Olympics - Official App for the Olympic Games,0.0,470,1.5,Sports
2463,Fragment's Note2 Side:雪月,2.99,0,0.0,Games
2464,StaffWars,0.99,99,4.5,Education
2465,You Must Build A Boat,2.99,444,4.0,Games
2466,Autumn Dynasty Warlords,6.99,572,4.5,Games
2467,Deliciously Ella,3.99,62,3.5,Food & Drink
2468,Bridge Constructor Medieval,1.99,262,4.5,Games
2469,Star Horizon,3.99,200,4.0,Games
2470,Restaurant Story 2,0.0,9699,4.0,Games
2471,Surgeon Simulator,4.99,4820,4.0,Games
2472,Godus,0.0,81311,4.5,Games
2473,Vocabulary.com,2.99,1718,4.5,Education
2474,Dash Up 2,0.0,8,4.5,Games
2475,Scan & Translate - image Scanner and Translator,2.99,1376,4.0,Utilities
2476,Crazy Freekick,0.0,228,4.5,Games
2477,PKTBALL - Endless Arcade Smash Sport,0.0,5492,4.5,Games
2478,"ytools-flashlight,ruler,spirit level,protractor and sound level meter",0.99,43,4.5,Utilities
2479,TestNav,0.0,491,1.5,Education
2480,OUTDODGE,0.0,117,4.0,Games
2481,Don't Touch This - Secret Data Vault,6.99,615,4.5,Photo & Video
2482,Micromedex Drug Reference Essentials,2.99,428,1.5,Medical
2483,JR東日本アプリ,0.0,0,0.0,Navigation
2484,Social Picket - Stalker & Spy for Instagram,0.0,285,4.0,Utilities
2485,Sight Words Ninja - Slicing Game to Learn to Read,1.99,112,4.0,Education
2486,"单机三国志-不抽卡无体力,战个痛快",0.99,15,4.5,Games
2487,AnyFont,1.99,324,4.0,Utilities
2488,Sometimes You Die,1.99,428,4.0,Games
2489,Page: English Grammar & Spell Checker + Translator,3.99,1252,4.5,Productivity
2490,iWeather - World weather forecast,0.0,80,4.5,Weather
2491,Skiplagged — Actually Cheap Flights & Hotels,0.0,1851,4.5,Travel
2492,World Craft HD,0.0,3933,3.0,Games
2493,Multiplayer Terraria edition,3.99,6981,4.0,Games
2494,SimplePlanes,4.99,2767,4.5,Games
2495,Sago Mini Monsters,2.99,409,4.5,Education
2496,Papa's Freezeria To Go!,0.99,885,4.5,Games
2497,Brushstroke,3.99,1373,4.5,Photo & Video
2498,InsSave - Download & Save Photos & Videos From Instagram With Ease!,0.99,107,3.0,Social Networking
2499,Photon X Flash Web Browser & Player for iPhone - Full Screen Video plus Games,2.99,3,1.0,Utilities
2500,Black Elements – Use our cool Wallpapers to change the elements on your Home Screen and Lock Screen to another color!,1.99,44,1.0,Lifestyle
2501,Soccer Stars™,0.0,43216,4.5,Games
2502,Face Swap Booth – photo faceswap & face changer,0.0,5300,4.0,Entertainment
2503,Kitchen Scramble: Cooking Game,0.0,17925,3.5,Games
2504,Teach Your Monster to Read - Phonics and Reading,4.99,75,3.5,Education
2505,Gummy Drop! – A Match 3 Puzzle Game,0.0,59158,4.5,Games
2506,Theory Test 4-in-1 Bundle - Driving Test Success,4.99,0,0.0,Books & Reference
2507,"Babbel – Learn Languages Spanish, French & more",0.0,1533,4.0,Education
2508,Red Onion - Tor-powered web browser for anonymous browsing and darknet,1.99,2566,4.5,Utilities
2509,大空ヘクタール農園,4.99,0,0.0,Games
2510,百度手机卫士－wifi管家照片管理防骚扰安全助手,0.0,119,4.5,Utilities
2511,Fix My Car: Custom Mods,1.99,87,4.0,Games
2512,Leo's Fortune,4.99,6776,4.5,Games
2513,Fantastical 2 for iPad - Calendar and Reminders,9.99,900,4.5,Productivity
2514,Just Dance Now,0.0,2535,3.5,Games
2515,Flappy Golf,0.0,14995,4.5,Games
2516,FTL: Faster Than Light,9.99,3832,4.5,Games
2517,LongStory: Choose your own dating game,0.0,1467,4.0,Games
2518,Hairy Face Salon - Messy Shave Makeover,0.0,416,2.5,Games
2519,SKRWT,1.99,230,4.5,Photo & Video
2520,Space Marshals,3.99,3515,4.5,Games
2521,Forgotten Memories: Alternate Realities,5.99,669,4.0,Games
2522,Scanbot - Scanner App & Fax,0.0,3936,4.5,Utilities
2523,Spellspire,0.0,2939,4.5,Games
2524,DatPiff,0.0,2815,3.5,Entertainment
2525,musical.ly - your video social network,0.0,105429,4.5,Photo & Video
2526,MuseScore Songbook - Sheet Music,1.99,403,4.0,Entertainment
2527,MMX Racing,0.0,12854,4.5,Games
2528,Wishbone - Compare Anything,0.0,20649,4.5,Social Networking
2529,ArtPose,2.99,102,4.5,Books & Reference
2530,"Wayfair - Shop Furniture, Home Decor, Daily Sales",0.0,12578,5.0,Shopping
2531,Mini Metro,4.99,4064,5.0,Games
2532,Sumotori Dreams,0.99,1036,4.0,Games
2533,Family Guy: The Quest for Stuff,0.0,104060,4.5,Games
2534,Zenly - Locate your friends in realtime,0.0,427,4.0,Social Networking
2535,Sunken Secrets,0.0,10849,4.5,Games
2536,Jupiter Jump,0.0,2890,4.5,Games
2537,Make It Rain: The Love of Money,0.0,27556,4.5,Games
2538,Yup - Homework Help with Math & Science Tutors,0.0,1424,4.5,Education
2539,Ninja UP!,0.0,1233,4.0,Games
2540,"VIDO - Rewards, Music and Videos for YouTube",0.0,2133,4.5,Entertainment
2541,Skullduggery!,2.99,409,4.5,Games
2542,Rules!,2.99,835,4.5,Games
2543,2048,0.0,157882,4.5,Games
2544,Pokémon TCG Online,0.0,13559,3.5,Games
2545,BET NOW - Watch Shows,0.0,967,2.5,Entertainment
2546,Windy ~ Sleep Relax Meditate & white noise sounds,1.99,5285,4.5,Health & Fitness
2547,妙健康-健康自测管家,0.0,0,0.0,Health & Fitness
2548,Missguided,0.0,113,3.5,Shopping
2549,AirAttack 2,0.99,229,4.5,Games
2550,Google Docs,0.0,64259,4.5,Productivity
2551,Google Sheets,0.0,24602,4.5,Productivity
2552,Wild Kratts World Adventure,3.99,193,3.0,Education
2553,Funimate video editor: add cool effects to videos,0.0,123268,4.5,Photo & Video
2554,Zombie Catchers,0.0,16805,4.5,Games
2555,WordNerd - The picture puzzle game for word nerds,0.0,414,4.5,Games
2556,世界邦行程大师-出国自由行定制专家,0.0,0,0.0,Travel
2557,Meipai,0.0,1190,4.5,Photo & Video
2558,in-capturing moments in life,0.0,16,4.0,Photo & Video
2559,Score! Hero,0.0,85395,4.5,Games
2560,Star Wars™: Commander,0.0,253448,4.5,Games
2561,Piano Tiles (Don't Tap The White Tile),0.0,172686,4.5,Games
2562,100 Balls,0.0,30967,4.5,Games
2563,The Easter Bunny Tracker,1.99,38,2.5,Entertainment
2564,ALONE...,0.99,465,4.5,Games
2565,8-Bit RPG Creator,2.99,73,4.0,Games
2566,Thomas Was Alone,4.99,1226,5.0,Games
2567,"Union - Combine, Blend, and Edit Photos",1.99,1372,4.5,Photo & Video
2568,KNFB Reader,99.99,71,4.5,Productivity
2569,Kiwanuka,0.99,1025,4.5,Games
2570,Candy Crush Soda Saga,0.0,133394,4.5,Games
2571,Almanac Long-Range Weather Forecast,0.0,12,1.5,Weather
2572,Ambition: Strategy War Game,3.99,360,3.5,Games
2573,The Impossible Letter Game,0.0,6956,4.5,Games
2574,Red Ball 4,0.99,9818,4.5,Games
2575,Pet Buddies HD,0.0,8227,4.5,Games
2576,No Brakes,0.0,6865,4.5,Games
2577,Sounds app - Music And Friends,0.0,5126,4.5,Entertainment
2578,"Adobe Spark Video, Animated Videos in minutes",0.0,4302,4.5,Productivity
2579,Looney Tunes Dash!,0.0,25806,4.5,Games
2580,タップル誕生 - 出会いアプリで趣味から恋活・婚活,0.0,37,4.5,Social Networking
2581,Summoners War,0.0,137122,4.5,Games
2582,Mr Jack Pocket,2.99,31,3.5,Games
2583,Botanicula,4.99,959,4.5,Games
2584,Peggle Blast,0.0,11528,4.0,Games
2585,Webcams – EarthCam,0.0,912,4.0,Travel
2586,Face Swap-r,0.0,17,2.5,Entertainment
2587,Cooking Academy 2: World Cuisine (Full),2.99,988,4.5,Games
2588,ikouhoushi,0.0,0,0.0,Books & Reference
2589,Cinamatic,2.99,937,3.5,Photo & Video
2590,MADDEN NFL Mobile,0.0,230289,4.5,Games
2591,Wayward Souls,6.99,2061,4.5,Games
2592,Pop Jump,0.99,1,2.0,Games
2593,Disney Karaoke: Frozen,6.99,313,3.5,Entertainment
2594,Set up the airplane parts! - Work Experience-Based Brain Training App,1.99,0,0.0,Education
2595,Super Knock and Run,0.0,0,0.0,Games
2596,World of Tanks Blitz,0.0,41729,4.5,Games
2597,Game Studio Tycoon – Become A Game Developer!,1.99,131,4.5,Games
2598,Ghost Lens+Scary Photo Video Edit&Collage Maker,0.0,18316,5.0,Photo & Video
2599,全民炸金花-首款含电玩城百家乐的棋牌游戏,0.0,22,5.0,Games
2600,Mud Bogger ( 3D Monster Truck Driving & Racing Games ),0.99,16,2.5,Games
2601,Table Tennis Touch,2.99,1701,4.5,Games
2602,Kim Kardashian: Hollywood,0.0,397730,4.5,Games
2603,Tantan,0.0,235,4.5,Social Networking
2604,94%,0.0,13805,4.5,Games
2605,オービス警報 - オービス/速度取締り&渋滞,2.99,0,0.0,Navigation
2606,Flinch - Video Chat Staring Contest,0.0,2134,3.0,Social Networking
2607,Fyuse - 3D Photos,0.0,4126,4.5,Photo & Video
2608,パチスロ モンスターハンター 月下雷鳴,14.99,0,0.0,Games
2609,YouCam Makeup: Magic Makeup Selfie Cam,0.0,14188,4.5,Photo & Video
2610,斗鱼--王者大神在直播,0.0,266,2.5,Entertainment
2611,Mucho Party,0.0,307,4.5,Games
2612,贝贝-8000万妈妈信赖的母婴正品特卖拼团商城,0.0,6,3.5,Shopping
2613,Keystone Biology Practice Test,0.99,6,3.0,Education
2614,Civilization Revolution 2,9.99,5416,4.0,Games
2615,Kritika: The White Knights,0.0,5185,4.5,Games
2616,"Forest: Stay focused, be present",1.99,1869,5.0,Productivity
2617,"8fit - Workouts, meal plans and personal trainer",0.0,8730,5.0,Health & Fitness
2618,iThoughts (mindmap),11.99,287,4.5,Productivity
2619,Clash of Lords 2: New Age,0.0,7795,4.0,Games
2620,SONIC Drive-In,0.0,1645,4.0,Food & Drink
2621,Cupcake Mania™,0.0,15336,4.5,Games
2622,botman - Real time video chat,0.0,7,3.0,Social Networking
2623,LINE: Disney Tsum Tsum,0.0,65155,4.5,Games
2624,Best Fiends,0.0,37584,4.5,Games
2625,Bitmoji - Your Personal Emoji,0.0,37972,4.5,Utilities
2626,Pixel Cup Soccer,0.99,64,4.0,Games
2627,Goat Simulator,4.99,34819,4.5,Games
2628,Rocket Cars,0.0,1404,4.0,Games
2629,Stealers Steal: A thief's quest for gold,0.99,12,5.0,Games
2630,Pink Pong,0.0,504,3.5,Games
2631,The Lost Ship,0.99,262,4.5,Games
2632,Angry Birds Transformers,0.0,106434,4.5,Games
2633,WorldCraft : 3D Build & Craft,0.99,468,4.0,Games
2634,ViRATES[バイレーツ]-面白ネタまとめの決定版！,0.0,0,0.0,News
2635,Tormentum - a Point & Click Adventure,4.99,127,4.5,Games
2636,Copy My Data,0.0,72,4.0,Utilities
2637,Implosion - Never Lose Hope,9.99,1644,4.5,Games
2638,虎牙直播-热门高清游戏互动直播平台,0.0,38,3.5,Entertainment
2639,PHHHOTO - Look Alive,0.0,4280,4.0,Photo & Video
2640,FOTONICA,2.99,352,4.5,Games
2641,Sago Mini Road Trip,2.99,343,4.5,Education
2642,Tomb Raider II,0.99,330,4.0,Games
2643,Stay In The Line Pro,0.99,474,4.0,Games
2644,Toca Life: Town,2.99,3174,4.5,Education
2645,Timberman,0.0,35587,4.5,Games
2646,Fresco — Be a part of the news,0.0,219,4.0,News
2647,Torque Burnout,0.0,2531,4.0,Games
2648,星になったカイロくん,4.99,0,0.0,Games
2649,最後の英単語学習！マジタン,0.99,0,0.0,Education
2650,Instant Repost for Instagram-Stories Repost Upload,0.0,1528,4.5,Utilities
2651,"Powerful Silent Timer – Vibration Alarm for Library, Train etc.",0.99,1,4.0,Productivity
2652,e袋洗-新用户领20元优惠券，20分钟上门取送,0.0,0,0.0,Lifestyle
2653,LabQuest Viewer,4.99,0,0.0,Education
2654,"Skater - Skate Legendary Spots, Perfect Board Feel",4.99,2040,4.0,Games
2655,Elevate - Brain Training and Games,0.0,58092,5.0,Education
2656,CalculationBook Pro,2.99,7,4.5,Utilities
2657,Phonics Fun on Farm Educational Learn to Read App,2.99,59,4.0,Education
2658,"Little Builders - Trucks, Cranes & Digger for Kids",1.99,220,3.5,Education
2659,DragonBox Elements - Geometry Proofs,4.99,118,4.5,Education
2660,Lumo Deliveries,0.0,679,3.0,Games
2661,JibJab,0.0,3755,4.5,Entertainment
2662,NFL Fantasy Football - Official NFL Fantasy App,0.0,8234,3.0,Sports
2663,Smart Music: Streaming Videos and Radio,0.0,17,4.5,Entertainment
2664,Photo Editing Effects & Collage Maker - Effectshop,0.0,422,4.5,Photo & Video
2665,喜马拉雅FM（听书社区）电台有声小说相声英语,0.0,2111,5.0,Books & Reference
2666,Osmo Tangram,0.0,200,4.0,Games
2667,Osmo Words,0.0,121,4.0,Games
2668,E! Now,0.0,5506,4.5,Entertainment
2669,Osmo Newton,0.0,132,4.0,Games
2670,Fantasy Forest Story: Land Before Dragons,0.0,7935,4.5,Games
2671,SHEIN Shopping - Women's Clothing & Fashion,0.0,12663,4.5,Shopping
2672,Super Slowmo Shooter,0.99,208,3.5,Games
2673,Adobe Photoshop Lightroom for iPhone,0.0,1494,4.0,Photo & Video
2674,Microgue,1.99,77,3.5,Games
2675,WSVN Hurricane Tracker,0.0,40,4.0,News
2676,Google Slides,0.0,9920,4.0,Productivity
2677,World Of Navy Ships,1.99,5956,4.5,Games
2678,Starry sky Camera,1.99,0,0.0,Photo & Video
2679,SHAHID for iPhone,0.0,176,2.0,Entertainment
2680,CCTV5,0.0,14,1.0,Sports
2681,Angry Birds 2,0.0,109104,4.0,Games
2682,Two Dots,0.0,139486,4.5,Games
2683,Gods of Olympus,0.0,21414,4.5,Games
2684,QQ邮箱HD,0.0,55,3.0,Utilities
2685,Assassin's Creed Identity,4.99,3517,4.0,Games
2686,Turbo Dismount®,0.0,24808,4.5,Games
2687,Candy Camera,0.0,397,4.0,Photo & Video
2688,XCOM®: Enemy Within,9.99,2855,4.0,Games
2689,Video Merger Pro Combine Multiple Videos to Video,0.99,2604,4.0,Photo & Video
2690,RoverCraft Space Racing,0.0,7375,4.5,Games
2691,Billionaire – Business Capitalist Tycoon!,0.0,42058,4.5,Games
2692,Hoopa City,2.99,444,4.5,Education
2693,SLOTS: TRUMP vs. HILLARY CLINTON Free Slot Games,0.0,834,5.0,Games
2694,Beach Buggy Racing,0.0,4386,4.5,Games
2695,Tractor Crew: Operation Cleanup,1.99,8,4.0,Games
2696,ダイエットが続く！人気のカロリー・体重管理アプリ 「もぐたん」,0.0,28,4.5,Health & Fitness
2697,Reckless Racing 3,2.99,299,4.0,Games
2698,Dragon Mania Legends: Dragon Breeding Game,0.0,34039,4.5,Games
2699,Heroes® of Might & Magic® III – HD Edition,9.99,800,3.5,Games
2700,XtraMath,4.99,482,3.0,Education
2701,The Secret of Raven Rock,0.99,173,4.0,Games
2702,Money - Track your money easily.,0.99,5,4.0,Finance
2703,My Emma :),0.0,8412,4.5,Games
2704,Need for Speed™ No Limits,0.0,34998,4.5,Games
2705,! OH Fantastic Free Kick + Kick Wall Challenge,0.0,0,0.0,Games
2706,Game Cheats - Super-Mario Universe 2 Luigi Galaxy Starship Edition,4.99,65,1.0,Games
2707,テレビ視聴,0.0,0,0.0,Entertainment
2708,Monty Python's The Ministry of Silly Walks,1.99,356,4.0,Games
2709,Lomotif Music Video Editor - Add Music & Effects!,0.0,3507,4.0,Photo & Video
2710,AT&T Mobile Transfer - Free,0.0,3024,4.5,Utilities
2711,Lucky Cactus,9.99,378,3.5,Entertainment
2712,Magic Tiles : Music Maker - Don't Touch the White,0.0,4944,4.5,Games
2713,"Adobe Photoshop Mix - Cut out, combine, create",0.0,5253,4.5,Photo & Video
2714,Paradise Bay,0.0,20383,4.0,Games
2715,Online Head Ball,0.0,5160,4.5,Games
2716,THE KING OF FIGHTERS '98,2.99,401,4.5,Games
2717,Dungeon Hunter 5 - Multiplayer RPG on iOS,0.0,22513,4.5,Games
2718,Love Msg,0.99,0,0.0,Social Networking
2719,虎牙直播HD-热门高清游戏互动直播平台,0.0,21,3.5,Entertainment
2720,Blackwell 1: Legacy,2.99,86,4.5,Games
2721,Tubi TV - Watch Free Movies & TV Shows,0.0,2368,4.0,Entertainment
2722,美柚经期助手(专业版)-月经·生理期预测，还能备孕育儿,0.99,0,0.0,Health & Fitness
2723,FRAMED,3.99,971,4.5,Games
2724,MultiCraft -- Survival Craft Build Sandbox Game,0.0,1102,3.5,Games
2725,ArtPose Female Edition,2.99,85,4.0,Books & Reference
2726,Pro Editor - Video Maker for FaceBook & Youtube,0.0,3668,2.5,Photo & Video
2727,WiFi钥匙—万能wifi密码钥匙,0.0,82,4.5,Utilities
2728,RGB Express - Mini Truck Puzzle,1.99,5575,4.5,Games
2729,Broken Age ™,4.99,1641,4.5,Games
2730,DelusionCreatureGacha,0.0,1,5.0,Games
2731,CSR Racing 2,0.0,257100,5.0,Games
2732,Diamond Quest!,0.0,4278,4.5,Games
2733,Bee Brilliant,0.0,11151,5.0,Games
2734,College Lacrosse 2014,3.99,432,4.0,Games
2735,LINE PokoPoko,0.0,631,4.5,Games
2736,Shades: A Simple Puzzle Game,1.99,7598,4.5,Games
2737,Instaflash Pro,4.99,249,5.0,Photo & Video
2738,La radio des enfants : Trop Fort !,2.99,0,0.0,Entertainment
2739,Offroad Legends 2,0.99,1108,4.5,Games
2740,FALLMAN – Trampoline Action,0.0,139,4.5,Games
2741,FreeFlight Pro.,0.0,1352,3.5,Entertainment
2742,Jurassic Life: Tyrannosaurus Rex Dinosaur Simulator,0.99,842,4.5,Games
2743,MotiConnect Pro,1.99,0,0.0,Health & Fitness
2744,Touch Notation,11.99,18,4.0,Entertainment
2745,Toy Blast,0.0,75822,4.5,Games
2746,Soccer Star 2016 World Legend,0.0,7765,4.5,Games
2747,Bio Inc. Platinum - Biomedical Plague,2.99,573,4.5,Games
2748,Cookie Monster's Challenge,2.99,62,3.5,Education
2749,Instant X - Take instant-camera-like photo with double exposure and bulb mode,0.0,0,0.0,Photo & Video
2750,Free Piano app by Yokee,0.0,13016,4.5,Entertainment
2751,Simple Radio - Live AM & FM Radio Stations,0.0,4787,4.5,Entertainment
2752,挖财宝理财-预期年化收益高达12%,0.0,7,4.0,Finance
2753,Earn to Die 2,1.99,3072,4.5,Games
2754,"CollageKing pro - 2 in one (Two applications in one) create Photo and Video collage frame for instagram, vine",1.99,412,4.0,Photo & Video
2755,8-BIT WATERSLIDE,0.0,158,4.5,Games
2756,Galileo Offline Maps Pro,3.99,153,4.5,Travel
2757,Model My Diet - Women - Weight Loss Motivation,0.0,236,4.0,Health & Fitness
2758,PAW Patrol Rescue Run HD,6.99,491,3.0,Education
2759,PAW Patrol Rescue Run,3.99,128,2.0,Education
2760,MTN,0.99,466,3.0,Games
2761,华尔街见闻（专业版）-全球财经新闻精选,0.99,11,3.5,News
2762,BCM Surfing Game - World Surf Tour,2.99,81,4.0,Games
2763,Sago Mini Toolbox,2.99,65,3.5,Education
2764,Zombie Highway 2,0.0,14593,4.5,Games
2765,Star Walk 2 Night Sky Map: Watch Stars and Planets,2.99,3751,4.5,Education
2766,360手机浏览器-安全上网看新闻、安心搜索、极速抢票,0.0,11,2.5,Utilities
2767,Tactile Wars,0.0,7674,3.5,Games
2768,Awesome Voice Recorder Pro - Mp3 Audio Recording,4.99,162,4.5,Business
2769,Reflex Student,0.0,1010,4.0,Education
2770,Premium Music Search,4.99,311,2.5,Utilities
2771,Solitaire TriPeaks: Classic Card Game,0.0,32215,4.5,Games
2772,80 Days,4.99,1732,4.5,Games
2773,Mafia Mystery,0.0,465,4.0,Games
2774,Pumped BMX 2,2.99,1440,5.0,Games
2775,Kitty Powers' Matchmaker,2.99,2552,4.5,Games
2776,Deer Hunter 2017,0.0,14461,4.0,Games
2777,Juice Jam,0.0,21733,4.5,Games
2778,Tiny Guardians,3.99,1246,4.5,Games
2779,Weather & Radar Pro Ad-Free,2.99,6,4.0,Weather
2780,Plants vs. Zombies FREE HD,0.0,3185,4.5,Games
2781,ATOK -日本語入力キーボード,12.99,0,0.0,Utilities
2782,Toca Nature,2.99,845,4.0,Education
2783,Dentist Mania: Doctor X Crazy Clinic,0.0,349,3.5,Games
2784,Toast Girl,0.0,50,4.5,Games
2785,The Guides,2.99,397,4.5,Games
2786,花火撮影 notepad Lite,0.0,0,0.0,Photo & Video
2787,Plantera - Idle Farm Clicker,0.0,802,4.5,Games
2788,Wildlife Simulator: Wolf,0.99,1030,4.5,Games
2789,Peel Smart Remote: TV guide & Universal Remote,0.0,756,2.5,Utilities
2790,My Very Hungry Caterpillar,3.99,73,4.5,Education
2791,SmartFit - Wristband,0.0,105,2.5,Health & Fitness
2792,"Record by Under Armour, connects with UA HealthBox",0.0,7754,4.5,Health & Fitness
2793,Youmiam,0.0,9,4.0,Food & Drink
2794,阴阳师-全区互通现世集结,0.0,3478,4.5,Games
2795,京东金融-【618周年庆】新人领千元好礼,0.0,33,3.0,Finance
2796,大富豪 Online,0.0,0,0.0,Games
2797,LINE Bubble 2,0.0,436,4.5,Games
2798,Halo: Spartan Assault,2.99,920,3.5,Games
2799,Papa's Wingeria HD,2.99,407,4.5,Games
2800,MARVEL Contest of Champions,0.0,233599,4.5,Games
2801,Mercari: Shopping Marketplace to Buy & Sell Stuff,0.0,24244,4.0,Shopping
2802,バーチャル高校野球,0.0,0,0.0,Sports
2803,Remove Caption for Snapchat* Screenshots,3.99,418,3.0,Social Networking
2804,Mail Master by NetEase,0.0,361,4.0,Productivity
2805,Memorado Brain Training for Memory & Mindfulness,0.0,2067,5.0,Education
2806,Baby Airlines - Airport Adventures,0.0,321,3.5,Games
2807,わかる！算数 小学４年【上】 for iPad,2.99,0,0.0,Education
2808,わかる！算数 小学４年【下】 for iPad,2.99,0,0.0,Education
2809,Canva - Graphic Design & Photo Editing,0.0,9114,4.5,Photo & Video
2810,宾果消消消 -赵丽颖代言,0.0,12,5.0,Games
2811,Seashine,0.0,2043,4.5,Games
2812,EOPAN,0.0,0,0.0,Photo & Video
2813,Wheel of Fortune: Game Show Word Puzzles,0.0,11876,4.5,Games
2814,Omnistat - System Status & Activity Monitor,1.99,46,4.0,Utilities
2815,Color Keyboard Maker - Custom Themes & Emoji,1.99,222,3.5,Utilities
2816,Fox Simulator,1.99,503,3.5,Games
2817,ContactsBook for iPad,1.99,1,5.0,Utilities
2818,Clipstro - auto strobe motion video creator,3.99,12,3.0,Photo & Video
2819,Empires & Allies,0.0,22902,4.5,Games
2820,Call of Duty®: Heroes,0.0,179416,4.5,Games
2821,Colorburn - 1000 filters camera for photo & video,0.99,1947,4.5,Photo & Video
2822,Daniel Tiger's Grr-ific Feelings,2.99,108,3.5,Education
2823,TestFlight,0.0,538,2.5,Utilities
2824,Trans4motor - Universal Engine Simulator,2.99,19,4.0,Education
2825,Dr. Panda & Toto's Treehouse,3.99,455,4.5,Entertainment
2826,Snowball Fight : Mini Game With Worldwide Multiplayer,0.99,404,4.0,Games
